model,question,correct,seconds,prompt_chars
Phi-3-mini Q5_K_M (self-made),56,0,0.2909,316
Phi-3-mini Q5_K_M (self-made),57,1,0.2896,349
Phi-3-mini Q5_K_M (self-made),58,1,0.2035,154
Phi-3-mini Q5_K_M (self-made),59,1,0.5162,458
Phi-3-mini Q5_K_M (self-made),60,1,0.2060,147
Phi-3-mini Q5_K_M (self-made),61,1,0.1995,180
Phi-3-mini Q5_K_M (self-made),62,1,0.1927,191
Phi-3-mini Q5_K_M (self-made),63,1,0.1957,138
Phi-3-mini Q5_K_M (self-made),64,0,0.5098,480
Phi-3-mini Q5_K_M (self-made),65,1,0.2859,279
Phi-3-mini Q5_K_M (self-made),66,0,0.2982,343
Phi-3-mini Q5_K_M (self-made),67,0,0.3678,352
Phi-3-mini Q5_K_M (self-made),68,0,0.2080,182
Phi-3-mini Q5_K_M (self-made),69,0,0.2639,211
Phi-3-mini Q5_K_M (self-made),70,1,0.2773,228
Phi-3-mini Q5_K_M (self-made),71,1,0.1981,192
Phi-3-mini Q5_K_M (self-made),72,1,0.2915,391
Phi-3-mini Q5_K_M (self-made),73,1,0.2139,221
Phi-3-mini Q5_K_M (self-made),74,1,0.2786,296
Phi-3-mini Q5_K_M (self-made),75,0,0.1971,210
Phi-3-mini Q5_K_M (self-made),76,1,0.2887,399
Phi-3-mini Q5_K_M (self-made),77,1,0.2929,356
Phi-3-mini Q5_K_M (self-made),78,1,0.2845,327
Phi-3-mini Q5_K_M (self-made),79,1,0.1952,155
Phi-3-mini Q5_K_M (self-made),80,1,0.1922,193
Phi-3-mini Q5_K_M (self-made),81,1,0.1971,263
Phi-3-mini Q5_K_M (self-made),82,1,0.1961,138
Phi-3-mini Q5_K_M (self-made),83,1,0.1949,163
Phi-3-mini Q5_K_M (self-made),84,1,0.3478,505
Phi-3-mini Q5_K_M (self-made),85,1,0.1938,178
Phi-3-mini Q5_K_M (self-made),86,1,0.5440,600
Phi-3-mini Q5_K_M (self-made),87,1,0.2997,431
Phi-3-mini Q5_K_M (self-made),88,0,0.2900,221
Phi-3-mini Q5_K_M (self-made),89,1,0.2060,219
Phi-3-mini Q5_K_M (self-made),90,1,0.1975,174
Phi-3-mini Q5_K_M (self-made),91,1,0.2698,346
Phi-3-mini Q5_K_M (self-made),92,1,0.2849,307
Phi-3-mini Q5_K_M (self-made),93,1,0.2987,557
Phi-3-mini Q5_K_M (self-made),94,1,0.2974,289
Phi-3-mini Q5_K_M (self-made),95,1,0.1877,241
Phi-3-mini Q5_K_M (self-made),96,1,0.2882,388
Phi-3-mini Q5_K_M (self-made),97,1,0.2083,201
Phi-3-mini Q5_K_M (self-made),98,1,0.2858,232
Phi-3-mini Q5_K_M (self-made),99,1,0.2776,270
Phi-3-mini Q5_K_M (self-made),100,1,0.2890,466
Phi-3-mini Q5_K_M (self-made),101,1,0.3345,272
Phi-3-mini Q5_K_M (self-made),102,1,0.2521,165
Phi-3-mini Q5_K_M (self-made),103,1,0.2131,185
Phi-3-mini Q5_K_M (self-made),104,1,0.2015,232
Phi-3-mini Q5_K_M (self-made),105,0,0.2884,293
Phi-3-mini Q5_K_M (self-made),106,1,0.2904,248
Phi-3-mini Q5_K_M (self-made),107,1,0.2804,345
Phi-3-mini Q5_K_M (self-made),108,1,0.2741,294
Phi-3-mini Q5_K_M (self-made),109,1,0.1926,144
Phi-3-mini Q5_K_M (self-made),110,1,0.5090,489
Phi-3-mini Q5_K_M (self-made),111,1,0.2062,243
Phi-3-mini Q5_K_M (self-made),112,0,0.2789,284
Phi-3-mini Q5_K_M (self-made),113,1,0.2040,177
Phi-3-mini Q5_K_M (self-made),114,1,0.2076,238
Phi-3-mini Q5_K_M (self-made),115,1,0.2120,218
Phi-3-mini Q5_K_M (self-made),116,1,0.2060,244
Phi-3-mini Q5_K_M (self-made),117,1,0.2030,198
Phi-3-mini Q5_K_M (self-made),118,1,0.3189,247
Phi-3-mini Q5_K_M (self-made),119,1,0.3050,392
Phi-3-mini Q5_K_M (self-made),120,1,0.2993,348
Phi-3-mini Q5_K_M (self-made),121,1,0.2060,175
Phi-3-mini Q5_K_M (self-made),122,1,0.3056,314
Phi-3-mini Q5_K_M (self-made),123,1,0.3269,309
Phi-3-mini Q5_K_M (self-made),124,1,0.3661,334
Phi-3-mini Q5_K_M (self-made),125,1,0.2542,212
Phi-3-mini Q5_K_M (self-made),126,1,0.1855,143
Phi-3-mini Q5_K_M (self-made),127,1,0.1873,155
Phi-3-mini Q5_K_M (self-made),128,0,0.1794,126
Phi-3-mini Q5_K_M (self-made),129,1,0.1851,214
Phi-3-mini Q5_K_M (self-made),130,1,0.1925,154
Phi-3-mini Q5_K_M (self-made),131,1,0.1863,176
Phi-3-mini Q5_K_M (self-made),132,1,0.2039,168
Phi-3-mini Q5_K_M (self-made),133,1,0.1952,212
Phi-3-mini Q5_K_M (self-made),134,1,0.2814,356
Phi-3-mini Q5_K_M (self-made),135,0,0.3123,344
Phi-3-mini Q5_K_M (self-made),136,1,0.3041,380
Phi-3-mini Q5_K_M (self-made),137,1,0.3358,267
Phi-3-mini Q5_K_M (self-made),138,1,0.2869,309
Phi-3-mini Q5_K_M (self-made),139,0,0.2133,228
Phi-3-mini Q5_K_M (self-made),140,1,0.2889,295
Phi-3-mini Q5_K_M (self-made),141,1,0.3004,320
Phi-3-mini Q5_K_M (self-made),142,1,0.2087,217
Phi-3-mini Q5_K_M (self-made),143,0,0.2809,366
Phi-3-mini Q5_K_M (self-made),144,1,0.2110,193
Phi-3-mini Q5_K_M (self-made),145,1,0.2906,491
Phi-3-mini Q5_K_M (self-made),146,1,0.2152,184
Phi-3-mini Q5_K_M (self-made),147,1,0.1891,226
Phi-3-mini Q5_K_M (self-made),148,1,0.1976,91
Phi-3-mini Q5_K_M (self-made),149,1,0.2685,225
Phi-3-mini Q5_K_M (self-made),150,1,0.2886,257
Phi-3-mini Q5_K_M (self-made),151,0,0.2238,185
Phi-3-mini Q5_K_M (self-made),152,1,0.1996,163
Phi-3-mini Q5_K_M (self-made),153,0,0.3021,371
Phi-3-mini Q5_K_M (self-made),154,1,0.3225,319
Phi-3-mini Q5_K_M (self-made),155,1,0.2416,207
Phi-3-mini Q5_K_M (self-made),156,1,0.2083,118
Phi-3-mini Q5_K_M (self-made),157,1,0.2110,182
Phi-3-mini Q5_K_M (self-made),158,1,0.2298,177
Phi-3-mini Q5_K_M (self-made),159,1,0.1976,171
Phi-3-mini Q5_K_M (self-made),160,1,0.1906,265
Phi-3-mini Q5_K_M (self-made),161,1,0.2004,164
Phi-3-mini Q5_K_M (self-made),162,1,0.5200,532
Phi-3-mini Q5_K_M (self-made),163,1,0.3262,322
Phi-3-mini Q5_K_M (self-made),164,1,0.2122,152
Phi-3-mini Q5_K_M (self-made),165,1,0.1930,110
Phi-3-mini Q5_K_M (self-made),166,1,0.2754,228
Phi-3-mini Q5_K_M (self-made),167,0,0.2820,226
Phi-3-mini Q5_K_M (self-made),168,1,0.1977,192
Phi-3-mini Q5_K_M (self-made),169,1,0.2779,308
Phi-3-mini Q5_K_M (self-made),170,0,0.5074,324
Phi-3-mini Q5_K_M (self-made),171,1,0.3437,297
Phi-3-mini Q5_K_M (self-made),172,1,0.2825,332
Phi-3-mini Q5_K_M (self-made),173,1,0.2911,273
Phi-3-mini Q5_K_M (self-made),174,1,0.2278,145
Phi-3-mini Q5_K_M (self-made),175,1,0.2792,439
Phi-3-mini Q5_K_M (self-made),176,1,0.3146,263
Phi-3-mini Q5_K_M (self-made),177,1,0.2809,382
Phi-3-mini Q5_K_M (self-made),178,1,0.2874,202
Phi-3-mini Q5_K_M (self-made),179,1,0.1968,120
Phi-3-mini Q5_K_M (self-made),180,1,0.1890,143
Phi-3-mini Q5_K_M (self-made),181,1,0.2762,380
Phi-3-mini Q5_K_M (self-made),182,1,0.2116,169
Phi-3-mini Q5_K_M (self-made),183,1,0.2786,353
Phi-3-mini Q5_K_M (self-made),184,1,0.3118,382
Phi-3-mini Q5_K_M (self-made),185,1,0.3421,573
Phi-3-mini Q5_K_M (self-made),186,1,0.3526,473
Phi-3-mini Q5_K_M (self-made),187,1,0.3362,287
Phi-3-mini Q5_K_M (self-made),188,1,0.2213,179
Phi-3-mini Q5_K_M (self-made),189,0,0.2093,235
Phi-3-mini Q5_K_M (self-made),190,1,0.2272,246
Phi-3-mini Q5_K_M (self-made),191,1,0.2805,294
Phi-3-mini Q5_K_M (self-made),192,1,0.2178,174
Phi-3-mini Q5_K_M (self-made),193,1,0.2812,372
Phi-3-mini Q5_K_M (self-made),194,1,0.3020,423
Phi-3-mini Q5_K_M (self-made),195,1,0.3068,263
Phi-3-mini Q5_K_M (self-made),196,1,0.3121,434
Phi-3-mini Q5_K_M (self-made),197,1,0.2882,305
Phi-3-mini Q5_K_M (self-made),198,1,0.2865,319
Phi-3-mini Q5_K_M (self-made),199,1,0.2830,236
Phi-3-mini Q5_K_M (self-made),200,1,0.3010,285
Phi-3-mini Q5_K_M (self-made),201,1,0.3001,350
Phi-3-mini Q5_K_M (self-made),202,1,0.2029,148
Phi-3-mini Q5_K_M (self-made),203,1,0.2811,271
Phi-3-mini Q5_K_M (self-made),204,0,0.2099,241
Phi-3-mini Q5_K_M (self-made),205,1,0.2890,185
Phi-3-mini Q5_K_M (self-made),206,1,0.3018,375
Phi-3-mini Q5_K_M (self-made),207,1,0.5532,443
Phi-3-mini Q5_K_M (self-made),208,0,0.3244,361
Phi-3-mini Q5_K_M (self-made),209,1,0.2238,223
Phi-3-mini Q5_K_M (self-made),210,1,0.3032,251
Phi-3-mini Q5_K_M (self-made),211,0,0.2965,290
Phi-3-mini Q5_K_M (self-made),212,1,0.3478,254
Phi-3-mini Q5_K_M (self-made),213,1,0.3137,407
Phi-3-mini Q5_K_M (self-made),214,1,0.3337,476
Phi-3-mini Q5_K_M (self-made),215,1,0.3472,294
Phi-3-mini Q5_K_M (self-made),216,1,0.2281,241
Phi-3-mini Q5_K_M (self-made),217,1,0.3038,262
Phi-3-mini Q5_K_M (self-made),218,1,0.2182,91
Phi-3-mini Q5_K_M (self-made),219,1,0.2687,274
Phi-3-mini Q5_K_M (self-made),220,1,0.2828,274
Phi-3-mini Q5_K_M (self-made),221,1,0.3073,335
Phi-3-mini Q5_K_M (self-made),222,0,0.2241,184
Phi-3-mini Q5_K_M (self-made),223,1,0.3101,334
Phi-3-mini Q5_K_M (self-made),224,1,0.2213,156
Phi-3-mini Q5_K_M (self-made),225,1,0.2991,355
Phi-3-mini Q5_K_M (self-made),226,1,0.2962,382
Phi-3-mini Q5_K_M (self-made),227,1,0.3286,340
Phi-3-mini Q5_K_M (self-made),228,1,0.2244,172
Phi-3-mini Q5_K_M (self-made),229,1,0.3011,286
Phi-3-mini Q5_K_M (self-made),230,1,0.5365,676
Phi-3-mini Q5_K_M (self-made),231,1,0.5944,928
Phi-3-mini Q5_K_M (self-made),232,1,0.2583,207
Phi-3-mini Q5_K_M (self-made),233,0,0.1866,91
Phi-3-mini Q5_K_M (self-made),234,1,0.1912,173
Phi-3-mini Q5_K_M (self-made),235,1,0.2145,239
Phi-3-mini Q5_K_M (self-made),236,1,0.3129,274
Phi-3-mini Q5_K_M (self-made),237,1,0.3071,314
Phi-3-mini Q5_K_M (self-made),238,1,0.3274,415
Phi-3-mini Q5_K_M (self-made),239,1,0.2548,206
Phi-3-mini Q5_K_M (self-made),240,1,0.2021,239
Phi-3-mini Q5_K_M (self-made),241,1,0.3050,317
Phi-3-mini Q5_K_M (self-made),242,1,0.3081,266
Phi-3-mini Q5_K_M (self-made),243,1,0.2180,156
Phi-3-mini Q5_K_M (self-made),244,1,0.2749,399
Phi-3-mini Q5_K_M (self-made),245,1,0.3024,273
Phi-3-mini Q5_K_M (self-made),246,1,0.2213,247
Phi-3-mini Q5_K_M (self-made),247,1,0.2741,328
Phi-3-mini Q5_K_M (self-made),248,1,0.2280,185
Phi-3-mini Q5_K_M (self-made),249,1,0.2147,137
Phi-3-mini Q5_K_M (self-made),250,1,0.1969,224
Phi-3-mini Q5_K_M (self-made),251,0,0.3097,413
Phi-3-mini Q5_K_M (self-made),252,1,0.3084,323
Phi-3-mini Q5_K_M (self-made),253,1,0.2107,174
Phi-3-mini Q5_K_M (self-made),254,1,0.2814,314
Phi-3-mini Q5_K_M (self-made),255,1,0.1937,217
Phi-3-mini Q5_K_M (self-made),256,1,0.1967,136
Phi-3-mini Q5_K_M (self-made),257,1,0.5093,494
Phi-3-mini Q5_K_M (self-made),258,1,0.3018,328
Phi-3-mini Q5_K_M (self-made),259,0,0.3066,224
Phi-3-mini Q5_K_M (self-made),260,1,0.3079,314
Phi-3-mini Q5_K_M (self-made),261,1,0.2022,181
Phi-3-mini Q5_K_M (self-made),262,1,0.2839,289
Phi-3-mini Q5_K_M (self-made),263,1,0.1959,146
Phi-3-mini Q5_K_M (self-made),264,1,0.2745,253
Phi-3-mini Q5_K_M (self-made),265,1,0.3075,300
Phi-3-mini Q5_K_M (self-made),266,1,0.1850,206
Phi-3-mini Q5_K_M (self-made),267,0,0.2755,263
Phi-3-mini Q5_K_M (self-made),268,1,0.2726,356
Phi-3-mini Q5_K_M (self-made),269,1,0.5538,946
Phi-3-mini Q5_K_M (self-made),270,1,0.3074,254
Phi-3-mini Q5_K_M (self-made),271,1,0.2135,112
Phi-3-mini Q5_K_M (self-made),272,1,0.2021,201
Phi-3-mini Q5_K_M (self-made),273,1,0.2954,244
Phi-3-mini Q5_K_M (self-made),274,1,0.2279,236
Phi-3-mini Q5_K_M (self-made),275,1,0.3168,349
Phi-3-mini Q5_K_M (self-made),276,1,0.3125,178
Phi-3-mini Q5_K_M (self-made),277,1,0.2297,244
Phi-3-mini Q5_K_M (self-made),278,1,0.3071,391
Phi-3-mini Q5_K_M (self-made),279,1,0.2068,235
Phi-3-mini Q5_K_M (self-made),280,1,0.2956,160
Phi-3-mini Q5_K_M (self-made),281,1,0.3115,392
Phi-3-mini Q5_K_M (self-made),282,1,0.3165,264
Phi-3-mini Q5_K_M (self-made),283,1,0.1896,211
Phi-3-mini Q5_K_M (self-made),284,1,0.2872,444
Phi-3-mini Q5_K_M (self-made),285,1,0.2115,147
Phi-3-mini Q5_K_M (self-made),286,1,0.2890,336
Phi-3-mini Q5_K_M (self-made),287,1,0.2878,290
Phi-3-mini Q5_K_M (self-made),288,1,0.2764,213
Phi-3-mini Q5_K_M (self-made),289,1,0.2872,428
Phi-3-mini Q5_K_M (self-made),290,1,0.2963,542
Phi-3-mini Q5_K_M (self-made),291,0,0.2982,252
Phi-3-mini Q5_K_M (self-made),292,1,0.1861,170
Phi-3-mini Q5_K_M (self-made),293,1,0.2661,245
Phi-3-mini Q5_K_M (self-made),294,1,0.1901,168
Phi-3-mini Q5_K_M (self-made),295,1,0.1882,138
Phi-3-mini Q5_K_M (self-made),296,1,0.2681,300
Phi-3-mini Q5_K_M (self-made),297,1,0.2681,232
Phi-3-mini Q5_K_M (self-made),298,1,0.2986,492
Phi-3-mini Q5_K_M (self-made),299,0,0.5674,493
Phi-3-mini Q5_K_M (self-made),300,1,0.2777,225
Phi-3-mini Q5_K_M (self-made),301,1,0.2633,223
Phi-3-mini Q5_K_M (self-made),302,1,0.1911,210
Phi-3-mini Q5_K_M (self-made),303,1,0.2686,322
Phi-3-mini Q5_K_M (self-made),304,1,0.2798,232
Phi-3-mini Q5_K_M (self-made),305,1,0.1931,134
Phi-3-mini Q5_K_M (self-made),306,1,0.2744,272
Phi-3-mini Q5_K_M (self-made),307,1,0.2024,224
Phi-3-mini Q5_K_M (self-made),308,1,0.2026,196
Phi-3-mini Q5_K_M (self-made),309,1,0.2656,241
Phi-3-mini Q5_K_M (self-made),310,0,0.5132,667
Phi-3-mini Q5_K_M (self-made),311,0,0.3080,361
Phi-3-mini Q5_K_M (self-made),312,1,0.1888,100
Phi-3-mini Q5_K_M (self-made),313,0,0.2701,223
Phi-3-mini Q5_K_M (self-made),314,1,0.2642,311
Phi-3-mini Q5_K_M (self-made),315,0,0.2709,285
Phi-3-mini Q5_K_M (self-made),316,1,0.2003,272
Phi-3-mini Q5_K_M (self-made),317,1,0.2832,337
Phi-3-mini Q5_K_M (self-made),318,1,0.5187,550
Phi-3-mini Q5_K_M (self-made),319,0,0.1828,129
Phi-3-mini Q5_K_M (self-made),320,1,0.5052,588
Phi-3-mini Q5_K_M (self-made),321,1,0.2113,228
Phi-3-mini Q5_K_M (self-made),322,1,0.2731,376
Phi-3-mini Q5_K_M (self-made),323,1,0.2036,226
Phi-3-mini Q5_K_M (self-made),324,1,0.1886,160
Phi-3-mini Q5_K_M (self-made),325,1,0.2788,476
Phi-3-mini Q5_K_M (self-made),326,1,0.2087,151
Phi-3-mini Q5_K_M (self-made),327,1,0.2687,223
Phi-3-mini Q5_K_M (self-made),328,1,0.1879,192
Phi-3-mini Q5_K_M (self-made),329,1,0.1880,152
Phi-3-mini Q5_K_M (self-made),330,0,0.2703,307
Phi-3-mini Q5_K_M (self-made),331,1,0.5140,593
Phi-3-mini Q5_K_M (self-made),332,1,0.2247,193
Phi-3-mini Q5_K_M (self-made),333,1,0.2741,219
Phi-3-mini Q5_K_M (self-made),334,0,0.2763,334
Phi-3-mini Q5_K_M (self-made),335,1,0.2614,308
Phi-3-mini Q5_K_M (self-made),336,1,0.2650,177
Phi-3-mini Q5_K_M (self-made),337,1,0.2898,402
Phi-3-mini Q5_K_M (self-made),338,0,0.2723,234
Phi-3-mini Q5_K_M (self-made),339,1,0.2711,298
Phi-3-mini Q5_K_M (self-made),340,0,0.1995,232
Phi-3-mini Q5_K_M (self-made),341,1,0.1980,165
Phi-3-mini Q5_K_M (self-made),342,1,0.1887,197
Phi-3-mini Q5_K_M (self-made),343,1,0.2818,521
Phi-3-mini Q5_K_M (self-made),344,0,0.2986,388
Phi-3-mini Q5_K_M (self-made),345,1,0.3005,377
Phi-3-mini Q5_K_M (self-made),346,1,0.1918,198
Phi-3-mini Q5_K_M (self-made),347,1,0.2742,270
Phi-3-mini Q5_K_M (self-made),348,1,0.1867,148
Phi-3-mini Q5_K_M (self-made),349,0,0.2670,250
Phi-3-mini Q5_K_M (self-made),350,0,0.1950,167
Phi-3-mini Q5_K_M (self-made),351,1,0.2749,376
Phi-3-mini Q5_K_M (self-made),352,1,0.1922,222
Phi-3-mini Q5_K_M (self-made),353,1,0.1983,216
Phi-3-mini Q5_K_M (self-made),354,1,0.1990,230
Phi-3-mini Q5_K_M (self-made),355,1,0.1998,191
Phi-3-mini Q5_K_M (self-made),356,0,0.2809,438
Phi-3-mini Q5_K_M (self-made),357,1,0.2827,387
Phi-3-mini Q5_K_M (self-made),358,1,0.2840,171
Phi-3-mini Q5_K_M (self-made),359,1,0.2636,262
Phi-3-mini Q5_K_M (self-made),360,0,0.2682,396
Phi-3-mini Q5_K_M (self-made),361,1,0.2677,264
Phi-3-mini Q5_K_M (self-made),362,1,0.2002,197
Phi-3-mini Q5_K_M (self-made),363,1,0.1776,206
Phi-3-mini Q5_K_M (self-made),364,1,0.2689,470
Phi-3-mini Q5_K_M (self-made),365,1,0.2621,224
Phi-3-mini Q5_K_M (self-made),366,1,0.1869,224
Phi-3-mini Q5_K_M (self-made),367,1,0.1753,257
Phi-3-mini Q5_K_M (self-made),368,1,0.2586,258
Phi-3-mini Q5_K_M (self-made),369,1,0.1882,219
Phi-3-mini Q5_K_M (self-made),370,1,0.2812,303
Phi-3-mini Q5_K_M (self-made),371,1,0.1973,125
Phi-3-mini Q5_K_M (self-made),372,1,0.2716,302
Phi-3-mini Q5_K_M (self-made),373,1,0.2727,232
Phi-3-mini Q5_K_M (self-made),374,1,0.5259,663
Phi-3-mini Q5_K_M (self-made),375,1,0.3071,263
Phi-3-mini Q5_K_M (self-made),376,1,0.1782,287
Phi-3-mini Q5_K_M (self-made),377,1,0.1753,143
Phi-3-mini Q5_K_M (self-made),378,1,0.2651,377
Phi-3-mini Q5_K_M (self-made),379,1,0.2648,246
Phi-3-mini Q5_K_M (self-made),380,1,0.2637,273
Phi-3-mini Q5_K_M (self-made),381,1,0.1886,231
Phi-3-mini Q5_K_M (self-made),382,1,0.2663,300
Phi-3-mini Q5_K_M (self-made),383,1,0.2751,328
Phi-3-mini Q5_K_M (self-made),384,0,0.2720,252
Phi-3-mini Q5_K_M (self-made),385,0,0.1781,149
Phi-3-mini Q5_K_M (self-made),386,1,0.1828,173
Phi-3-mini Q5_K_M (self-made),387,1,0.2712,453
Phi-3-mini Q5_K_M (self-made),388,1,0.1984,268
Phi-3-mini Q5_K_M (self-made),389,1,0.2737,367
Phi-3-mini Q5_K_M (self-made),390,1,0.2701,345
Phi-3-mini Q5_K_M (self-made),391,1,0.2957,453
Phi-3-mini Q5_K_M (self-made),392,1,0.3354,479
Phi-3-mini Q5_K_M (self-made),393,1,0.2752,314
Phi-3-mini Q5_K_M (self-made),394,1,0.2955,442
Phi-3-mini Q5_K_M (self-made),395,1,0.2061,200
Phi-3-mini Q5_K_M (self-made),396,1,0.2793,491
Phi-3-mini Q5_K_M (self-made),397,1,0.3214,291
Phi-3-mini Q5_K_M (self-made),398,1,0.2762,393
Phi-3-mini Q5_K_M (self-made),399,1,0.3295,359
Phi-3-mini Q5_K_M (self-made),400,1,0.1877,120
Phi-3-mini Q5_K_M (self-made),401,1,0.2749,401
Phi-3-mini Q5_K_M (self-made),402,1,0.2744,371
Phi-3-mini Q5_K_M (self-made),403,1,0.2869,322
Phi-3-mini Q5_K_M (self-made),404,1,0.3114,440
Phi-3-mini Q5_K_M (self-made),405,1,0.3095,393
Phi-3-mini Q5_K_M (self-made),406,1,0.2878,335
Phi-3-mini Q5_K_M (self-made),407,1,0.2676,390
Phi-3-mini Q5_K_M (self-made),408,1,0.3173,457
Phi-3-mini Q5_K_M (self-made),409,1,0.2985,285
Phi-3-mini Q5_K_M (self-made),410,1,0.2697,370
Phi-3-mini Q5_K_M (self-made),411,1,0.2691,240
Phi-3-mini Q5_K_M (self-made),412,1,0.1850,174
Phi-3-mini Q5_K_M (self-made),413,0,0.2757,310
Phi-3-mini Q5_K_M (self-made),414,0,0.2726,323
Phi-3-mini Q5_K_M (self-made),415,1,0.2903,344
Phi-3-mini Q5_K_M (self-made),416,1,0.5756,724
Phi-3-mini Q5_K_M (self-made),417,1,0.2727,171
Phi-3-mini Q5_K_M (self-made),418,1,0.2804,260
Phi-3-mini Q5_K_M (self-made),419,1,0.2739,386
Phi-3-mini Q5_K_M (self-made),420,1,0.2019,134
Phi-3-mini Q5_K_M (self-made),421,1,0.2758,406
Phi-3-mini Q5_K_M (self-made),422,1,0.2835,444
Phi-3-mini Q5_K_M (self-made),423,1,0.3453,414
Phi-3-mini Q5_K_M (self-made),424,1,0.3068,407
Phi-3-mini Q5_K_M (self-made),425,0,0.3285,449
Phi-3-mini Q5_K_M (self-made),426,1,0.2803,268
Phi-3-mini Q5_K_M (self-made),427,0,0.1881,165
Phi-3-mini Q5_K_M (self-made),428,1,0.3129,492
Phi-3-mini Q5_K_M (self-made),429,1,0.1976,196
Phi-3-mini Q5_K_M (self-made),430,1,0.1862,100
Phi-3-mini Q5_K_M (self-made),431,1,0.5121,586
Phi-3-mini Q5_K_M (self-made),432,1,0.3377,375
Phi-3-mini Q5_K_M (self-made),433,1,0.2624,272
Phi-3-mini Q5_K_M (self-made),434,1,0.5081,606
Phi-3-mini Q5_K_M (self-made),435,0,0.5035,405
Phi-3-mini Q5_K_M (self-made),436,1,0.5753,598
Phi-3-mini Q5_K_M (self-made),437,0,0.1846,178
Phi-3-mini Q5_K_M (self-made),438,1,0.4987,580
Phi-3-mini Q5_K_M (self-made),439,0,0.2849,369
Phi-3-mini Q5_K_M (self-made),440,1,0.1893,193
Phi-3-mini Q5_K_M (self-made),441,0,0.1850,149
Phi-3-mini Q5_K_M (self-made),442,1,0.2932,257
Phi-3-mini Q5_K_M (self-made),443,1,0.2883,372
Phi-3-mini Q5_K_M (self-made),444,0,0.2697,268
Phi-3-mini Q5_K_M (self-made),445,1,0.3019,212
Phi-3-mini Q5_K_M (self-made),446,1,0.2619,267
Phi-3-mini Q5_K_M (self-made),447,1,0.1815,191
Phi-3-mini Q5_K_M (self-made),448,1,0.2899,480
Phi-3-mini Q5_K_M (self-made),449,1,0.3263,339
