model,question,correct,seconds,prompt_chars
glm-edge-1.5b Q4_1,101,1,0.1012,272
glm-edge-1.5b Q4_1,102,0,0.0633,165
glm-edge-1.5b Q4_1,103,1,0.0628,185
glm-edge-1.5b Q4_1,104,1,0.0635,232
glm-edge-1.5b Q4_1,105,0,0.1050,293
glm-edge-1.5b Q4_1,106,1,0.0657,248
glm-edge-1.5b Q4_1,107,0,0.1030,345
glm-edge-1.5b Q4_1,108,1,0.1001,294
glm-edge-1.5b Q4_1,109,0,0.0614,144
glm-edge-1.5b Q4_1,110,0,0.1055,489
glm-edge-1.5b Q4_1,111,0,0.0651,243
glm-edge-1.5b Q4_1,112,0,0.0994,284
glm-edge-1.5b Q4_1,113,0,0.0629,177
glm-edge-1.5b Q4_1,114,1,0.0631,238
glm-edge-1.5b Q4_1,115,1,0.0631,218
glm-edge-1.5b Q4_1,116,1,0.0640,244
glm-edge-1.5b Q4_1,117,1,0.0678,198
glm-edge-1.5b Q4_1,118,0,0.1003,247
glm-edge-1.5b Q4_1,119,1,0.0992,392
glm-edge-1.5b Q4_1,120,1,0.1013,348
glm-edge-1.5b Q4_1,121,1,0.0629,175
glm-edge-1.5b Q4_1,122,0,0.0989,314
glm-edge-1.5b Q4_1,123,1,0.0991,309
glm-edge-1.5b Q4_1,124,1,0.0969,334
glm-edge-1.5b Q4_1,125,0,0.0635,212
glm-edge-1.5b Q4_1,126,0,0.0600,143
glm-edge-1.5b Q4_1,127,0,0.0592,155
glm-edge-1.5b Q4_1,128,1,0.0596,126
glm-edge-1.5b Q4_1,129,1,0.0679,214
glm-edge-1.5b Q4_1,130,0,0.0637,154
glm-edge-1.5b Q4_1,131,1,0.0643,176
glm-edge-1.5b Q4_1,132,1,0.0637,168
glm-edge-1.5b Q4_1,133,1,0.0670,212
glm-edge-1.5b Q4_1,134,0,0.1004,356
glm-edge-1.5b Q4_1,135,1,0.0973,344
glm-edge-1.5b Q4_1,136,1,0.1018,380
glm-edge-1.5b Q4_1,137,1,0.0663,267
glm-edge-1.5b Q4_1,138,1,0.1004,309
glm-edge-1.5b Q4_1,139,0,0.0652,228
glm-edge-1.5b Q4_1,140,1,0.0990,295
glm-edge-1.5b Q4_1,141,1,0.0998,320
glm-edge-1.5b Q4_1,142,0,0.0658,217
glm-edge-1.5b Q4_1,143,0,0.0977,366
glm-edge-1.5b Q4_1,144,1,0.0623,193
glm-edge-1.5b Q4_1,145,0,0.1068,491
glm-edge-1.5b Q4_1,146,0,0.0627,184
glm-edge-1.5b Q4_1,147,0,0.0629,226
glm-edge-1.5b Q4_1,148,0,0.0602,91
glm-edge-1.5b Q4_1,149,1,0.0648,225
glm-edge-1.5b Q4_1,150,1,0.0657,257
glm-edge-1.5b Q4_1,151,1,0.0624,185
glm-edge-1.5b Q4_1,152,1,0.0646,163
glm-edge-1.5b Q4_1,153,0,0.0992,371
glm-edge-1.5b Q4_1,154,0,0.1009,319
glm-edge-1.5b Q4_1,155,1,0.0616,207
glm-edge-1.5b Q4_1,156,0,0.0639,118
glm-edge-1.5b Q4_1,157,0,0.0607,182
glm-edge-1.5b Q4_1,158,1,0.0622,177
glm-edge-1.5b Q4_1,159,1,0.0629,171
glm-edge-1.5b Q4_1,160,0,0.0674,265
glm-edge-1.5b Q4_1,161,1,0.0638,164
glm-edge-1.5b Q4_1,162,0,0.1067,532
glm-edge-1.5b Q4_1,163,1,0.0654,322
glm-edge-1.5b Q4_1,164,1,0.0626,152
glm-edge-1.5b Q4_1,165,0,0.0603,110
glm-edge-1.5b Q4_1,166,1,0.0653,228
glm-edge-1.5b Q4_1,167,1,0.0660,226
glm-edge-1.5b Q4_1,168,1,0.0643,192
glm-edge-1.5b Q4_1,169,1,0.0991,308
glm-edge-1.5b Q4_1,170,1,0.1765,324
glm-edge-1.5b Q4_1,171,1,0.1021,297
glm-edge-1.5b Q4_1,172,0,0.0999,332
glm-edge-1.5b Q4_1,173,0,0.0648,273
glm-edge-1.5b Q4_1,174,0,0.0614,145
glm-edge-1.5b Q4_1,175,0,0.1083,439
glm-edge-1.5b Q4_1,176,0,0.1011,263
glm-edge-1.5b Q4_1,177,1,0.0998,382
glm-edge-1.5b Q4_1,178,1,0.0669,202
glm-edge-1.5b Q4_1,179,1,0.0620,120
glm-edge-1.5b Q4_1,180,0,0.0624,143
glm-edge-1.5b Q4_1,181,1,0.1047,380
glm-edge-1.5b Q4_1,182,1,0.0607,169
glm-edge-1.5b Q4_1,183,1,0.1058,353
glm-edge-1.5b Q4_1,184,0,0.0994,382
glm-edge-1.5b Q4_1,185,1,0.1056,573
glm-edge-1.5b Q4_1,186,0,0.1079,473
glm-edge-1.5b Q4_1,187,0,0.1014,287
glm-edge-1.5b Q4_1,188,1,0.0643,179
glm-edge-1.5b Q4_1,189,0,0.0647,235
glm-edge-1.5b Q4_1,190,0,0.0640,246
glm-edge-1.5b Q4_1,191,1,0.1027,294
glm-edge-1.5b Q4_1,192,0,0.0643,174
glm-edge-1.5b Q4_1,193,1,0.0971,372
glm-edge-1.5b Q4_1,194,1,0.1010,423
glm-edge-1.5b Q4_1,195,0,0.0987,263
glm-edge-1.5b Q4_1,196,0,0.1038,434
glm-edge-1.5b Q4_1,197,0,0.0980,305
glm-edge-1.5b Q4_1,198,1,0.1011,319
glm-edge-1.5b Q4_1,199,0,0.0667,236
glm-edge-1.5b Q4_1,200,1,0.1004,285
glm-edge-1.5b Q4_1,201,1,0.0660,350
glm-edge-1.5b Q4_1,202,1,0.0606,148
glm-edge-1.5b Q4_1,203,1,0.0663,271
glm-edge-1.5b Q4_1,204,1,0.0617,241
glm-edge-1.5b Q4_1,205,1,0.0969,185
glm-edge-1.5b Q4_1,206,1,0.1023,375
glm-edge-1.5b Q4_1,207,1,0.1023,443
glm-edge-1.5b Q4_1,208,0,0.0982,361
glm-edge-1.5b Q4_1,209,1,0.0611,223
glm-edge-1.5b Q4_1,210,1,0.0630,251
glm-edge-1.5b Q4_1,211,0,0.1025,290
glm-edge-1.5b Q4_1,212,0,0.0642,254
glm-edge-1.5b Q4_1,213,1,0.1043,407
glm-edge-1.5b Q4_1,214,1,0.1063,476
glm-edge-1.5b Q4_1,215,1,0.1016,294
glm-edge-1.5b Q4_1,216,1,0.0610,241
glm-edge-1.5b Q4_1,217,1,0.1017,262
glm-edge-1.5b Q4_1,218,1,0.0543,91
glm-edge-1.5b Q4_1,219,1,0.0943,274
glm-edge-1.5b Q4_1,220,1,0.0967,274
glm-edge-1.5b Q4_1,221,1,0.1009,335
glm-edge-1.5b Q4_1,222,0,0.0614,184
glm-edge-1.5b Q4_1,223,0,0.1018,334
glm-edge-1.5b Q4_1,224,0,0.0613,156
glm-edge-1.5b Q4_1,225,1,0.1000,355
glm-edge-1.5b Q4_1,226,1,0.1019,382
glm-edge-1.5b Q4_1,227,1,0.1001,340
glm-edge-1.5b Q4_1,228,1,0.0615,172
glm-edge-1.5b Q4_1,229,1,0.0682,286
glm-edge-1.5b Q4_1,230,0,0.1726,676
glm-edge-1.5b Q4_1,231,1,0.1860,928
glm-edge-1.5b Q4_1,232,0,0.0662,207
glm-edge-1.5b Q4_1,233,0,0.0627,91
glm-edge-1.5b Q4_1,234,0,0.0620,173
glm-edge-1.5b Q4_1,235,1,0.0587,239
glm-edge-1.5b Q4_1,236,0,0.1000,274
glm-edge-1.5b Q4_1,237,1,0.0942,314
glm-edge-1.5b Q4_1,238,1,0.1029,415
glm-edge-1.5b Q4_1,239,1,0.0658,206
glm-edge-1.5b Q4_1,240,1,0.0655,239
glm-edge-1.5b Q4_1,241,1,0.1007,317
glm-edge-1.5b Q4_1,242,1,0.0668,266
glm-edge-1.5b Q4_1,243,1,0.0612,156
glm-edge-1.5b Q4_1,244,0,0.1045,399
glm-edge-1.5b Q4_1,245,1,0.0645,273
glm-edge-1.5b Q4_1,246,1,0.0672,247
glm-edge-1.5b Q4_1,247,1,0.1005,328
glm-edge-1.5b Q4_1,248,1,0.0634,185
glm-edge-1.5b Q4_1,249,0,0.0630,137
glm-edge-1.5b Q4_1,250,1,0.0650,224
glm-edge-1.5b Q4_1,251,1,0.1023,413
glm-edge-1.5b Q4_1,252,0,0.1013,323
glm-edge-1.5b Q4_1,253,1,0.0625,174
glm-edge-1.5b Q4_1,254,0,0.0984,314
glm-edge-1.5b Q4_1,255,0,0.0631,217
glm-edge-1.5b Q4_1,256,1,0.0622,136
glm-edge-1.5b Q4_1,257,1,0.1124,494
glm-edge-1.5b Q4_1,258,1,0.1062,328
glm-edge-1.5b Q4_1,259,1,0.1005,224
glm-edge-1.5b Q4_1,260,1,0.0969,314
glm-edge-1.5b Q4_1,261,1,0.0617,181
glm-edge-1.5b Q4_1,262,1,0.1036,289
glm-edge-1.5b Q4_1,263,1,0.0637,146
glm-edge-1.5b Q4_1,264,0,0.1051,253
glm-edge-1.5b Q4_1,265,0,0.1026,300
glm-edge-1.5b Q4_1,266,1,0.0643,206
glm-edge-1.5b Q4_1,267,0,0.0996,263
glm-edge-1.5b Q4_1,268,1,0.1028,356
glm-edge-1.5b Q4_1,269,1,0.1776,946
glm-edge-1.5b Q4_1,270,1,0.0674,254
glm-edge-1.5b Q4_1,271,1,0.0460,112
glm-edge-1.5b Q4_1,272,1,0.0615,201
glm-edge-1.5b Q4_1,273,1,0.0672,244
glm-edge-1.5b Q4_1,274,0,0.0618,236
glm-edge-1.5b Q4_1,275,0,0.1062,349
glm-edge-1.5b Q4_1,276,1,0.0981,178
glm-edge-1.5b Q4_1,277,0,0.0634,244
glm-edge-1.5b Q4_1,278,1,0.1044,391
glm-edge-1.5b Q4_1,279,1,0.0669,235
glm-edge-1.5b Q4_1,280,0,0.0982,160
glm-edge-1.5b Q4_1,281,1,0.1015,392
glm-edge-1.5b Q4_1,282,0,0.0646,264
glm-edge-1.5b Q4_1,283,1,0.0617,211
glm-edge-1.5b Q4_1,284,0,0.1055,444
glm-edge-1.5b Q4_1,285,1,0.0651,147
glm-edge-1.5b Q4_1,286,1,0.0975,336
glm-edge-1.5b Q4_1,287,0,0.1004,290
glm-edge-1.5b Q4_1,288,1,0.0648,213
glm-edge-1.5b Q4_1,289,1,0.1046,428
glm-edge-1.5b Q4_1,290,0,0.1082,542
glm-edge-1.5b Q4_1,291,1,0.1052,252
glm-edge-1.5b Q4_1,292,1,0.0635,170
glm-edge-1.5b Q4_1,293,1,0.0668,245
glm-edge-1.5b Q4_1,294,1,0.0607,168
glm-edge-1.5b Q4_1,295,1,0.0610,138
glm-edge-1.5b Q4_1,296,1,0.0643,300
glm-edge-1.5b Q4_1,297,1,0.0680,232
glm-edge-1.5b Q4_1,298,1,0.1029,492
glm-edge-1.5b Q4_1,299,0,0.1059,493
glm-edge-1.5b Q4_1,300,1,0.0680,225
glm-edge-1.5b Q4_1,301,0,0.0993,223
glm-edge-1.5b Q4_1,302,1,0.0645,210
glm-edge-1.5b Q4_1,303,1,0.0654,322
glm-edge-1.5b Q4_1,304,1,0.0644,232
glm-edge-1.5b Q4_1,305,1,0.0632,134
glm-edge-1.5b Q4_1,306,1,0.0686,272
glm-edge-1.5b Q4_1,307,0,0.0662,224
glm-edge-1.5b Q4_1,308,1,0.0628,196
glm-edge-1.5b Q4_1,309,1,0.0672,241
glm-edge-1.5b Q4_1,310,0,0.1729,667
glm-edge-1.5b Q4_1,311,0,0.0993,361
glm-edge-1.5b Q4_1,312,1,0.0485,100
glm-edge-1.5b Q4_1,313,0,0.0995,223
glm-edge-1.5b Q4_1,314,1,0.1018,311
glm-edge-1.5b Q4_1,315,0,0.1013,285
glm-edge-1.5b Q4_1,316,1,0.0624,272
glm-edge-1.5b Q4_1,317,1,0.1010,337
glm-edge-1.5b Q4_1,318,1,0.1086,550
glm-edge-1.5b Q4_1,319,0,0.0625,129
glm-edge-1.5b Q4_1,320,0,0.1757,588
glm-edge-1.5b Q4_1,321,1,0.0620,228
glm-edge-1.5b Q4_1,322,0,0.0976,376
glm-edge-1.5b Q4_1,323,1,0.0647,226
glm-edge-1.5b Q4_1,324,1,0.0631,160
glm-edge-1.5b Q4_1,325,1,0.1042,476
glm-edge-1.5b Q4_1,326,1,0.0609,151
glm-edge-1.5b Q4_1,327,1,0.0653,223
glm-edge-1.5b Q4_1,328,0,0.0649,192
glm-edge-1.5b Q4_1,329,1,0.0633,152
glm-edge-1.5b Q4_1,330,0,0.0984,307
glm-edge-1.5b Q4_1,331,0,0.1708,593
glm-edge-1.5b Q4_1,332,1,0.0624,193
glm-edge-1.5b Q4_1,333,0,0.0992,219
glm-edge-1.5b Q4_1,334,0,0.0981,334
glm-edge-1.5b Q4_1,335,0,0.0994,308
glm-edge-1.5b Q4_1,336,1,0.0984,177
glm-edge-1.5b Q4_1,337,1,0.0995,402
glm-edge-1.5b Q4_1,338,0,0.0993,234
glm-edge-1.5b Q4_1,339,0,0.0663,298
glm-edge-1.5b Q4_1,340,1,0.0656,232
glm-edge-1.5b Q4_1,341,0,0.0649,165
glm-edge-1.5b Q4_1,342,1,0.0622,197
glm-edge-1.5b Q4_1,343,1,0.1048,521
glm-edge-1.5b Q4_1,344,0,0.1050,388
glm-edge-1.5b Q4_1,345,1,0.1029,377
glm-edge-1.5b Q4_1,346,1,0.0656,198
glm-edge-1.5b Q4_1,347,1,0.0664,270
glm-edge-1.5b Q4_1,348,1,0.0633,148
glm-edge-1.5b Q4_1,349,0,0.0653,250
glm-edge-1.5b Q4_1,350,0,0.0641,167
glm-edge-1.5b Q4_1,351,1,0.1022,376
glm-edge-1.5b Q4_1,352,1,0.0625,222
glm-edge-1.5b Q4_1,353,1,0.0658,216
glm-edge-1.5b Q4_1,354,0,0.0640,230
glm-edge-1.5b Q4_1,355,1,0.0644,191
glm-edge-1.5b Q4_1,356,0,0.1050,438
glm-edge-1.5b Q4_1,357,0,0.1053,387
glm-edge-1.5b Q4_1,358,0,0.0649,171
glm-edge-1.5b Q4_1,359,1,0.1029,262
glm-edge-1.5b Q4_1,360,0,0.0998,396
glm-edge-1.5b Q4_1,361,1,0.0995,264
glm-edge-1.5b Q4_1,362,1,0.0637,197
glm-edge-1.5b Q4_1,363,1,0.0617,206
glm-edge-1.5b Q4_1,364,0,0.1066,470
glm-edge-1.5b Q4_1,365,0,0.0671,224
glm-edge-1.5b Q4_1,366,1,0.0631,224
glm-edge-1.5b Q4_1,367,1,0.0636,257
glm-edge-1.5b Q4_1,368,0,0.0636,258
glm-edge-1.5b Q4_1,369,1,0.0672,219
glm-edge-1.5b Q4_1,370,0,0.0989,303
glm-edge-1.5b Q4_1,371,0,0.0642,125
glm-edge-1.5b Q4_1,372,0,0.1051,302
glm-edge-1.5b Q4_1,373,0,0.0991,232
glm-edge-1.5b Q4_1,374,1,0.1745,663
glm-edge-1.5b Q4_1,375,1,0.1016,263
glm-edge-1.5b Q4_1,376,1,0.0642,287
glm-edge-1.5b Q4_1,377,1,0.0631,143
glm-edge-1.5b Q4_1,378,1,0.1038,377
glm-edge-1.5b Q4_1,379,0,0.0618,246
glm-edge-1.5b Q4_1,380,1,0.1030,273
glm-edge-1.5b Q4_1,381,1,0.0602,231
glm-edge-1.5b Q4_1,382,1,0.0977,300
glm-edge-1.5b Q4_1,383,1,0.0972,328
glm-edge-1.5b Q4_1,384,0,0.0986,252
glm-edge-1.5b Q4_1,385,0,0.0608,149
glm-edge-1.5b Q4_1,386,1,0.0617,173
glm-edge-1.5b Q4_1,387,1,0.1076,453
glm-edge-1.5b Q4_1,388,1,0.0652,268
glm-edge-1.5b Q4_1,389,1,0.1025,367
glm-edge-1.5b Q4_1,390,1,0.1024,345
glm-edge-1.5b Q4_1,391,0,0.0650,453
glm-edge-1.5b Q4_1,392,0,0.1122,479
glm-edge-1.5b Q4_1,393,1,0.0991,314
glm-edge-1.5b Q4_1,394,0,0.1058,442
glm-edge-1.5b Q4_1,395,1,0.0633,200
glm-edge-1.5b Q4_1,396,1,0.1030,491
glm-edge-1.5b Q4_1,397,1,0.0662,291
glm-edge-1.5b Q4_1,398,1,0.1007,393
glm-edge-1.5b Q4_1,399,1,0.1016,359
glm-edge-1.5b Q4_1,400,0,0.0473,120
glm-edge-1.5b Q4_1,401,1,0.1024,401
glm-edge-1.5b Q4_1,402,1,0.1025,371
glm-edge-1.5b Q4_1,403,1,0.0989,322
glm-edge-1.5b Q4_1,404,0,0.1026,440
glm-edge-1.5b Q4_1,405,1,0.1017,393
glm-edge-1.5b Q4_1,406,1,0.1048,335
glm-edge-1.5b Q4_1,407,1,0.1259,390
glm-edge-1.5b Q4_1,408,1,0.1316,457
glm-edge-1.5b Q4_1,409,0,0.1180,285
glm-edge-1.5b Q4_1,410,1,0.1171,370
glm-edge-1.5b Q4_1,411,0,0.0783,240
glm-edge-1.5b Q4_1,412,1,0.0794,174
glm-edge-1.5b Q4_1,413,0,0.1130,310
glm-edge-1.5b Q4_1,414,1,0.1173,323
glm-edge-1.5b Q4_1,415,0,0.1031,344
glm-edge-1.5b Q4_1,416,0,0.1743,724
glm-edge-1.5b Q4_1,417,1,0.0638,171
glm-edge-1.5b Q4_1,418,0,0.0641,260
glm-edge-1.5b Q4_1,419,1,0.1024,386
glm-edge-1.5b Q4_1,420,0,0.0614,134
glm-edge-1.5b Q4_1,421,1,0.1021,406
glm-edge-1.5b Q4_1,422,1,0.1079,444
glm-edge-1.5b Q4_1,423,0,0.1002,414
glm-edge-1.5b Q4_1,424,1,0.1020,407
glm-edge-1.5b Q4_1,425,0,0.1066,449
glm-edge-1.5b Q4_1,426,1,0.1015,268
glm-edge-1.5b Q4_1,427,0,0.0616,165
glm-edge-1.5b Q4_1,428,1,0.1058,492
glm-edge-1.5b Q4_1,429,1,0.0638,196
glm-edge-1.5b Q4_1,430,0,0.0485,100
glm-edge-1.5b Q4_1,431,1,0.1146,586
glm-edge-1.5b Q4_1,432,0,0.1078,375
glm-edge-1.5b Q4_1,433,1,0.0715,272
glm-edge-1.5b Q4_1,434,1,0.1806,606
glm-edge-1.5b Q4_1,435,1,0.1680,405
glm-edge-1.5b Q4_1,436,0,0.1715,598
glm-edge-1.5b Q4_1,437,0,0.0644,178
glm-edge-1.5b Q4_1,438,0,0.1672,580
glm-edge-1.5b Q4_1,439,0,0.1017,369
glm-edge-1.5b Q4_1,440,1,0.0624,193
glm-edge-1.5b Q4_1,441,0,0.0595,149
glm-edge-1.5b Q4_1,442,0,0.0990,257
glm-edge-1.5b Q4_1,443,0,0.0960,372
glm-edge-1.5b Q4_1,444,0,0.1006,268
glm-edge-1.5b Q4_1,445,1,0.0648,212
glm-edge-1.5b Q4_1,446,1,0.0990,267
glm-edge-1.5b Q4_1,447,0,0.0618,191
glm-edge-1.5b Q4_1,448,1,0.1006,480
glm-edge-1.5b Q4_1,449,1,0.0954,339
glm-edge-1.5b Q4_1,450,1,0.0981,386
glm-edge-1.5b Q4_1,451,1,0.0619,142
glm-edge-1.5b Q4_1,452,0,0.0601,189
glm-edge-1.5b Q4_1,453,1,0.1012,320
glm-edge-1.5b Q4_1,454,1,0.1025,465
glm-edge-1.5b Q4_1,455,1,0.1068,509
glm-edge-1.5b Q4_1,456,1,0.0645,193
glm-edge-1.5b Q4_1,457,1,0.1042,299
glm-edge-1.5b Q4_1,458,1,0.1800,610
glm-edge-1.5b Q4_1,459,1,0.0998,284
glm-edge-1.5b Q4_1,460,1,0.0663,129
glm-edge-1.5b Q4_1,461,0,0.1121,476
glm-edge-1.5b Q4_1,462,1,0.1055,463
glm-edge-1.5b Q4_1,463,1,0.0652,265
glm-edge-1.5b Q4_1,464,1,0.0603,180
glm-edge-1.5b Q4_1,465,0,0.0961,307
glm-edge-1.5b Q4_1,466,1,0.1028,458
glm-edge-1.5b Q4_1,467,1,0.0976,311
glm-edge-1.5b Q4_1,468,1,0.0923,355
glm-edge-1.5b Q4_1,469,0,0.1040,425
glm-edge-1.5b Q4_1,470,1,0.0975,317
glm-edge-1.5b Q4_1,471,1,0.0639,215
glm-edge-1.5b Q4_1,472,1,0.1028,326
glm-edge-1.5b Q4_1,473,1,0.0740,167
glm-edge-1.5b Q4_1,474,1,0.1176,510
glm-edge-1.5b Q4_1,475,1,0.0746,223
glm-edge-1.5b Q4_1,476,1,0.0790,173
glm-edge-1.5b Q4_1,477,1,0.1414,494
glm-edge-1.5b Q4_1,478,1,0.0868,164
glm-edge-1.5b Q4_1,479,1,0.0799,298
glm-edge-1.5b Q4_1,480,1,0.0603,271
glm-edge-1.5b Q4_1,481,1,0.0466,106
glm-edge-1.5b Q4_1,482,1,0.0969,364
glm-edge-1.5b Q4_1,483,1,0.1026,401
glm-edge-1.5b Q4_1,484,1,0.1005,241
glm-edge-1.5b Q4_1,485,1,0.0999,352
glm-edge-1.5b Q4_1,486,1,0.0645,268
glm-edge-1.5b Q4_1,487,1,0.0668,186
glm-edge-1.5b Q4_1,488,1,0.0652,266
glm-edge-1.5b Q4_1,489,1,0.0607,196
glm-edge-1.5b Q4_1,490,1,0.0993,350
glm-edge-1.5b Q4_1,491,1,0.0964,342
glm-edge-1.5b Q4_1,492,1,0.0604,223
glm-edge-1.5b Q4_1,493,1,0.1000,301
glm-edge-1.5b Q4_1,494,1,0.0639,181
glm-edge-1.5b Q4_1,495,1,0.0593,186
glm-edge-1.5b Q4_1,496,1,0.0986,358
glm-edge-1.5b Q4_1,497,1,0.0604,147
glm-edge-1.5b Q4_1,498,0,0.1063,237
glm-edge-1.5b Q4_1,499,0,0.0975,478
glm-edge-1.5b Q4_1,500,1,0.0983,395
glm-edge-1.5b Q4_1,501,0,0.0634,267
glm-edge-1.5b Q4_1,502,1,0.0991,358
glm-edge-1.5b Q4_1,503,0,0.0602,168
glm-edge-1.5b Q4_1,504,1,0.1031,550
glm-edge-1.5b Q4_1,505,0,0.0983,216
glm-edge-1.5b Q4_1,506,0,0.1051,336
glm-edge-1.5b Q4_1,507,1,0.0999,305
glm-edge-1.5b Q4_1,508,1,0.1000,322
glm-edge-1.5b Q4_1,509,0,0.0969,217
glm-edge-1.5b Q4_1,510,1,0.0623,173
glm-edge-1.5b Q4_1,511,0,0.0632,134
glm-edge-1.5b Q4_1,512,1,0.0630,223
glm-edge-1.5b Q4_1,513,1,0.0488,93
glm-edge-1.5b Q4_1,514,0,0.0960,250
glm-edge-1.5b Q4_1,515,1,0.0609,261
glm-edge-1.5b Q4_1,516,0,0.0997,345
